,Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Type_of_Item,Years_of_Operation,ItemType_Breads,ItemType_Breakfast,ItemType_Canned,ItemType_Dairy,ItemType_Frozen Foods,ItemType_Fruits and Vegetables,ItemType_Hard Drinks,ItemType_Health and Hygiene,ItemType_Household,ItemType_Meat,ItemType_Others,ItemType_Seafood,ItemType_Snack Foods,ItemType_Soft Drinks,ItemType_Starchy Foods
4068,DRE27,11.85,1,0.132939639,98.0726,OUT045,2002-01-01,,Tier 2,Supermarket Type1,1761.7068,Drinks,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4069,FDM24,6.135,2,0.079327367,152.8366,OUT046,1997-01-01,Small,Tier 1,Supermarket Type1,2871.5954,Food,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4070,FDX09,9.0,1,0.065194971,177.737,OUT013,1987-01-01,High,Tier 3,Supermarket Type1,2117.244,Food,36,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4071,FDY45,17.5,1,0.026248606,255.1356,OUT018,2009-01-01,Medium,Tier 3,Supermarket Type2,3815.034,Food,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4072,FDF41,12.15,1,0.131921819,246.346,OUT017,2007-01-01,,Tier 2,Supermarket Type1,739.038,Food,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4073,FDG05,11.0,2,0.0,155.263,OUT049,1999-01-01,Medium,Tier 1,Supermarket Type1,625.852,Food,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4074,FDF05,17.5,1,0.026865809,261.691,OUT035,2004-01-01,Small,Tier 2,Supermarket Type1,4207.856,Food,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4075,FDU19,,2,0.046544984,172.0422,OUT027,1985-01-01,Medium,Tier 3,Supermarket Type3,4828.3816,Food,38,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4076,DRH39,,1,0.092241348,75.867,OUT027,1985-01-01,Medium,Tier 3,Supermarket Type3,2450.144,Drinks,38,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4077,FDP57,17.5,1,0.052740763,103.799,OUT017,2007-01-01,,Tier 2,Supermarket Type1,1135.189,Food,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4078,FDE58,,1,0.0,119.8124,OUT027,1985-01-01,Medium,Tier 3,Supermarket Type3,1659.1736,Food,38,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4079,DRD15,10.6,1,0.056748659,233.6642,OUT013,1987-01-01,High,Tier 3,Supermarket Type1,3950.1914,Drinks,36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4080,FDJ52,7.145,1,0.017822936,161.3578,OUT045,2002-01-01,,Tier 2,Supermarket Type1,1123.2046,Food,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4081,FDS01,,1,0.017659068,175.9686,OUT027,1985-01-01,Medium,Tier 3,Supermarket Type3,5866.3638,Food,38,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4082,FDZ47,20.7,2,0.07929647,97.2042,OUT046,1997-01-01,Small,Tier 1,Supermarket Type1,1686.4714,Food,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4083,FDG35,,2,0.007006883,173.5738,OUT027,1985-01-01,Medium,Tier 3,Supermarket Type3,1216.4166,Food,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4084,FDY45,17.5,1,0.026195131,252.6356,OUT045,2002-01-01,,Tier 2,Supermarket Type1,2543.356,Food,21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4085,FDY04,17.7,2,0.042542484,161.921,OUT049,1999-01-01,Medium,Tier 1,Supermarket Type1,2120.573,Food,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4086,FDY47,8.6,2,0.054474158,131.031,OUT035,2004-01-01,Small,Tier 2,Supermarket Type1,1038.648,Food,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4087,FDE28,9.5,2,0.0,228.4668,OUT049,1999-01-01,Medium,Tier 1,Supermarket Type1,3916.2356,Food,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4088,FDJ27,17.7,2,0.122372504,101.5674,OUT018,2009-01-01,Medium,Tier 3,Supermarket Type2,1629.8784,Food,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4089,FDH58,12.3,1,0.037148619,116.8834,OUT017,2007-01-01,,Tier 2,Supermarket Type1,2649.2182,Food,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4090,NCV42,6.26,1,0.052593952,111.0228,OUT010,1998-01-01,,Tier 3,Grocery Store,221.0456,Non-Consumables,25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4091,NCQ54,17.7,1,0.012593467,167.6474,OUT018,2009-01-01,Medium,Tier 3,Supermarket Type2,3874.2902,Non-Consumables,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4092,FDL44,18.25,1,0.012325122,162.8894,OUT018,2009-01-01,Medium,Tier 3,Supermarket Type2,647.1576,Food,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4093,FDY50,5.8,1,0.131489269,89.7172,OUT018,2009-01-01,Medium,Tier 3,Supermarket Type2,1605.9096,Food,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4094,FDR59,14.5,2,0.064224789,262.7594,OUT017,2007-01-01,,Tier 2,Supermarket Type1,7064.8038,Food,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4095,FDH35,18.25,1,0.060589424,162.5526,OUT017,2007-01-01,,Tier 2,Supermarket Type1,986.7156,Food,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4096,FDX08,12.85,1,0.022649893,179.3318,OUT045,2002-01-01,,Tier 2,Supermarket Type1,1263.0226,Food,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4097,FDL20,17.1,1,0.128390273,111.9886,OUT035,2004-01-01,Small,Tier 2,Supermarket Type1,1445.4518,Food,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4098,FDB27,7.575,1,0.055476238,196.8768,OUT049,1999-01-01,Medium,Tier 1,Supermarket Type1,1182.4608,Food,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4099,FDA56,9.21,1,0.008757492,120.8414,OUT013,1987-01-01,High,Tier 3,Supermarket Type1,2071.3038,Food,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4100,FDV39,11.3,1,0.007273831,196.6426,OUT013,1987-01-01,High,Tier 3,Supermarket Type1,5141.3076,Food,36,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4101,FDU38,,1,0.144534212,190.6504,OUT019,1985-01-01,Small,Tier 1,Grocery Store,575.2512,Food,38,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4102,FDT55,13.6,2,0.043743689,157.7946,OUT045,2002-01-01,,Tier 2,Supermarket Type1,1104.5622,Food,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4103,FDS24,20.85,2,0.062477955,87.2514,OUT018,2009-01-01,Medium,Tier 3,Supermarket Type2,1505.3738,Food,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4104,FDS15,9.195,2,0.078060601,106.3596,OUT046,1997-01-01,Small,Tier 1,Supermarket Type1,2912.2092,Food,26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4105,FDF05,,1,0.026740767,261.291,OUT027,1985-01-01,Medium,Tier 3,Supermarket Type3,5522.811,Food,38,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4106,DRP47,15.75,1,0.140821917,252.9382,OUT049,1999-01-01,Medium,Tier 1,Supermarket Type1,2775.7202,Drinks,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4107,FDA25,16.5,2,0.068403271,101.999,OUT018,2009-01-01,Medium,Tier 3,Supermarket Type2,619.194,Food,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4108,FDA19,,1,0.0,126.6994,OUT019,1985-01-01,Small,Tier 1,Grocery Store,256.9988,Food,38,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4109,NCM26,20.5,1,0.02312394,154.634,OUT013,1987-01-01,High,Tier 3,Supermarket Type1,2297.01,Non-Consumables,36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4110,FDS46,17.6,2,0.047449835,118.1782,OUT018,2009-01-01,Medium,Tier 3,Supermarket Type2,2621.9204,Food,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4111,DRH15,8.775,1,0.110359004,42.7428,OUT018,2009-01-01,Medium,Tier 3,Supermarket Type2,790.9704,Drinks,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4112,NCR05,10.1,1,0.054620504,197.5084,OUT035,2004-01-01,Small,Tier 2,Supermarket Type1,2976.126,Non-Consumables,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4113,NCY17,18.2,1,0.0,44.1086,OUT045,2002-01-01,,Tier 2,Supermarket Type1,1115.215,Non-Consumables,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4114,FDZ01,8.975,2,0.009051307,103.099,OUT013,1987-01-01,High,Tier 3,Supermarket Type1,309.597,Food,36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4115,FDP31,,2,0.160722863,65.7168,OUT027,1985-01-01,Medium,Tier 3,Supermarket Type3,2237.088,Food,38,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4116,FDE57,9.6,1,0.03625493,141.0154,OUT013,1987-01-01,High,Tier 3,Supermarket Type1,2694.4926,Food,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4117,FDZ44,8.185,1,0.064824502,116.0808,OUT010,1998-01-01,,Tier 3,Grocery Store,234.3616,Food,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4118,NCP53,14.75,1,0.033024328,236.6906,OUT018,2009-01-01,Medium,Tier 3,Supermarket Type2,3089.9778,Non-Consumables,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4119,NCA06,20.5,1,0.143574191,37.219,OUT045,2002-01-01,,Tier 2,Supermarket Type1,476.047,Non-Consumables,21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4120,FDP22,14.65,2,0.099333217,51.3666,OUT045,2002-01-01,,Tier 2,Supermarket Type1,1076.5986,Food,21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4121,FDW37,19.2,1,0.12475207,90.9488,OUT017,2007-01-01,,Tier 2,Supermarket Type1,633.8416,Food,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4122,NCS30,5.945,1,0.093170838,127.3652,OUT049,1999-01-01,Medium,Tier 1,Supermarket Type1,1549.9824,Non-Consumables,24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4123,FDB40,17.5,2,0.007538459,144.2102,OUT035,2004-01-01,Small,Tier 2,Supermarket Type1,4082.6856,Food,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4124,FDC51,10.895,2,0.009676286,122.873,OUT017,2007-01-01,,Tier 2,Supermarket Type1,3448.844,Food,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4125,FDC11,20.5,1,0.141792841,89.7172,OUT046,1997-01-01,Small,Tier 1,Supermarket Type1,1159.8236,Food,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4126,FDC59,,2,0.05436436,63.8168,OUT027,1985-01-01,Medium,Tier 3,Supermarket Type3,958.752,Food,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4127,FDE14,13.65,2,0.031573246,99.47,OUT018,2009-01-01,Medium,Tier 3,Supermarket Type2,299.61,Food,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4128,NCT41,15.7,1,0.055943697,150.6024,OUT013,1987-01-01,High,Tier 3,Supermarket Type1,2428.8384,Non-Consumables,36,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4129,FDP52,18.7,2,0.0,229.201,OUT035,2004-01-01,Small,Tier 2,Supermarket Type1,3215.814,Food,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4130,DRA24,19.35,2,0.066831682,163.8868,OUT010,1998-01-01,,Tier 3,Grocery Store,327.5736,Drinks,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4131,FDC40,16.0,2,0.065165046,79.3986,OUT049,1999-01-01,Medium,Tier 1,Supermarket Type1,856.8846,Food,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4132,NCA42,6.965,1,0.0,159.4604,OUT013,1987-01-01,High,Tier 3,Supermarket Type1,3169.208,Non-Consumables,36,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4133,FDT27,11.395,2,0.069728296,233.9616,OUT045,2002-01-01,,Tier 2,Supermarket Type1,1406.1696,Food,21,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4134,NCW54,7.5,1,0.09660879,56.9588,OUT045,2002-01-01,,Tier 2,Supermarket Type1,744.3644,Non-Consumables,21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4135,DRB13,6.115,2,0.007038478,189.253,OUT013,1987-01-01,High,Tier 3,Supermarket Type1,3605.307,Drinks,36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4136,FDY02,,2,0.153456703,264.091,OUT019,1985-01-01,Small,Tier 1,Grocery Store,262.991,Food,38,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4137,FDS59,14.8,2,0.043982464,110.657,OUT045,2002-01-01,,Tier 2,Supermarket Type1,2966.139,Food,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4138,FDR49,8.71,1,0.139202085,46.1376,OUT035,2004-01-01,Small,Tier 2,Supermarket Type1,383.5008,Food,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4139,FDY40,15.5,2,0.086184647,50.9692,OUT018,2009-01-01,Medium,Tier 3,Supermarket Type2,394.1536,Food,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4140,FDL48,19.35,2,0.082250863,48.7034,OUT035,2004-01-01,Small,Tier 2,Supermarket Type1,534.6374,Food,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4141,DRI01,,1,0.034286109,173.1422,OUT027,1985-01-01,Medium,Tier 3,Supermarket Type3,5000.8238,Drinks,38,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4142,FDZ52,19.2,1,0.100482186,111.8886,OUT018,2009-01-01,Medium,Tier 3,Supermarket Type2,1667.829,Food,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4143,FDK32,16.25,2,0.049051717,152.4682,OUT049,1999-01-01,Medium,Tier 1,Supermarket Type1,2439.4912,Food,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4144,FDK51,19.85,1,0.005230786,265.1884,OUT013,1987-01-01,High,Tier 3,Supermarket Type1,5034.7796,Food,36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4145,FDP28,13.65,2,0.08062523,259.6936,OUT035,2004-01-01,Small,Tier 2,Supermarket Type1,2087.9488,Food,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4146,DRZ24,7.535,1,0.081787519,120.844,OUT046,1997-01-01,Small,Tier 1,Supermarket Type1,2157.192,Drinks,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4147,FDG04,,1,0.010615026,185.1898,OUT019,1985-01-01,Small,Tier 1,Grocery Store,374.1796,Food,38,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4148,FDF58,,1,0.009534758,64.551,OUT027,1985-01-01,Medium,Tier 3,Supermarket Type3,1201.769,Food,38,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4149,FDI21,5.59,2,0.056602818,63.2168,OUT046,1997-01-01,Small,Tier 1,Supermarket Type1,1725.7536,Food,26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4150,FDZ43,11.0,2,0.057047756,240.4512,OUT035,2004-01-01,Small,Tier 2,Supermarket Type1,7028.1848,Food,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4151,FDI57,19.85,1,0.05410964,195.0768,OUT049,1999-01-01,Medium,Tier 1,Supermarket Type1,1970.768,Food,24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4152,FDV03,17.6,1,0.058209079,153.6314,OUT045,2002-01-01,,Tier 2,Supermarket Type1,5274.4676,Food,21,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4153,FDT12,6.215,2,0.083056555,224.4062,OUT010,1998-01-01,,Tier 3,Grocery Store,225.7062,Food,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4154,FDF29,15.1,2,0.020015391,128.831,OUT018,2009-01-01,Medium,Tier 3,Supermarket Type2,1817.634,Food,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4155,FDU02,13.35,1,0.102426197,230.6352,OUT013,1987-01-01,High,Tier 3,Supermarket Type1,5725.88,Food,36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4156,FDD23,9.5,2,0.048761223,186.5898,OUT049,1999-01-01,Medium,Tier 1,Supermarket Type1,5238.5144,Food,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4157,FDN04,11.8,2,0.0,179.2344,OUT035,2004-01-01,Small,Tier 2,Supermarket Type1,2141.2128,Food,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4158,FDG29,17.6,1,0.056281276,40.3454,OUT035,2004-01-01,Small,Tier 2,Supermarket Type1,796.9626,Food,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4159,FDK51,19.85,1,0.008762556,266.6884,OUT010,1998-01-01,,Tier 3,Grocery Store,264.9884,Food,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4160,FDB53,13.35,1,0.139669224,147.6392,OUT049,1999-01-01,Medium,Tier 1,Supermarket Type1,1938.8096,Food,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4161,DRI23,18.85,1,0.137972993,158.4578,OUT017,2007-01-01,,Tier 2,Supermarket Type1,1444.1202,Drinks,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4162,FDP57,17.5,1,0.0,102.999,OUT046,1997-01-01,Small,Tier 1,Supermarket Type1,2992.771,Food,26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4163,FDY57,20.2,2,0.121940099,95.3752,OUT017,2007-01-01,,Tier 2,Supermarket Type1,1150.5024,Food,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4164,NCT42,5.88,1,0.024926013,149.9392,OUT049,1999-01-01,Medium,Tier 1,Supermarket Type1,1491.392,Non-Consumables,24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4165,FDZ21,,2,0.039031927,95.641,OUT027,1985-01-01,Medium,Tier 3,Supermarket Type3,1737.738,Food,38,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4166,FDC50,15.85,1,0.13727,94.4094,OUT017,2007-01-01,,Tier 2,Supermarket Type1,1904.188,Food,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4167,FDT40,5.985,1,0.095989602,127.3678,OUT045,2002-01-01,,Tier 2,Supermarket Type1,508.6712,Food,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4168,FDD50,18.85,1,0.142443405,170.4132,OUT017,2007-01-01,,Tier 2,Supermarket Type1,4396.9432,Food,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4169,DRI23,18.85,1,0.137410256,161.7578,OUT049,1999-01-01,Medium,Tier 1,Supermarket Type1,1604.578,Drinks,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4170,FDQ46,7.51,1,0.104400238,113.5544,OUT017,2007-01-01,,Tier 2,Supermarket Type1,894.8352,Food,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4171,NCW06,16.2,1,0.0,190.8162,OUT035,2004-01-01,Small,Tier 2,Supermarket Type1,3271.0754,Non-Consumables,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4172,NCX06,17.6,1,0.015750947,182.5976,OUT018,2009-01-01,Medium,Tier 3,Supermarket Type2,1629.8784,Non-Consumables,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4173,NCE19,8.97,1,0.092937216,54.6956,OUT013,1987-01-01,High,Tier 3,Supermarket Type1,764.3384,Non-Consumables,36,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4174,FDI60,7.22,2,0.03828933,64.751,OUT013,1987-01-01,High,Tier 3,Supermarket Type1,126.502,Food,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4175,FDC47,,1,0.208162156,228.1694,OUT019,1985-01-01,Small,Tier 1,Grocery Store,228.3694,Food,38,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4176,FDE02,8.71,1,0.121936216,94.4778,OUT017,2007-01-01,,Tier 2,Supermarket Type1,2628.5784,Food,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4177,FDE11,17.7,2,0.135646297,186.0924,OUT018,2009-01-01,Medium,Tier 3,Supermarket Type2,3516.7556,Food,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4178,FDP11,15.85,1,0.069240685,217.5166,OUT045,2002-01-01,,Tier 2,Supermarket Type1,653.1498,Food,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4179,FDB08,6.055,1,0.03127929,160.3578,OUT017,2007-01-01,,Tier 2,Supermarket Type1,2406.867,Food,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4180,FDL48,,2,0.08186804,46.8034,OUT027,1985-01-01,Medium,Tier 3,Supermarket Type3,1069.2748,Food,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4181,FDH26,19.25,2,0.034753686,141.5496,OUT049,1999-01-01,Medium,Tier 1,Supermarket Type1,1976.0944,Food,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4182,FDI33,16.5,1,0.028476451,91.0146,OUT045,2002-01-01,,Tier 2,Supermarket Type1,1368.219,Food,21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4183,FDQ26,13.5,2,0.067872402,57.8562,OUT046,1997-01-01,Small,Tier 1,Supermarket Type1,355.5372,Food,26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4184,FDN03,,2,0.026420581,250.9408,OUT019,1985-01-01,Small,Tier 1,Grocery Store,1001.3632,Food,38,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4185,FDO13,7.865,1,0.061183503,164.5526,OUT045,2002-01-01,,Tier 2,Supermarket Type1,1644.526,Food,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4186,NCJ29,10.6,1,0.035247642,84.7224,OUT049,1999-01-01,Medium,Tier 1,Supermarket Type1,1619.2256,Non-Consumables,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4187,FDE52,,2,0.02974207,88.9514,OUT027,1985-01-01,Medium,Tier 3,Supermarket Type3,3453.5046,Food,38,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4188,FDA52,16.2,2,0.128397995,178.337,OUT035,2004-01-01,Small,Tier 2,Supermarket Type1,1411.496,Food,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4189,FDF57,14.5,2,0.058918844,169.7448,OUT049,1999-01-01,Medium,Tier 1,Supermarket Type1,3238.4512,Food,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4190,NCO26,7.235,1,0.076791671,116.4492,OUT013,1987-01-01,High,Tier 3,Supermarket Type1,2316.984,Non-Consumables,36,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4191,DRL59,16.75,1,0.021220113,55.1298,OUT035,2004-01-01,Small,Tier 2,Supermarket Type1,1240.3854,Drinks,19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4192,FDC60,,2,0.2004264,88.8514,OUT019,1985-01-01,Small,Tier 1,Grocery Store,265.6542,Food,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4193,DRD25,,1,0.078589629,113.286,OUT027,1985-01-01,Medium,Tier 3,Supermarket Type3,2716.464,Drinks,38,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4194,FDB26,14.0,2,0.031261583,52.564,OUT035,2004-01-01,Small,Tier 2,Supermarket Type1,639.168,Food,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4195,FDK51,19.85,1,0.005235143,265.8884,OUT046,1997-01-01,Small,Tier 1,Supermarket Type1,2649.884,Food,26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4196,FDE53,10.895,1,0.027032204,106.328,OUT017,2007-01-01,,Tier 2,Supermarket Type1,852.224,Food,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4197,FDV24,5.635,1,0.172856719,148.205,OUT010,1998-01-01,,Tier 3,Grocery Store,449.415,Food,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4198,FDI34,10.65,2,0.085617517,229.3668,OUT017,2007-01-01,,Tier 2,Supermarket Type1,2303.668,Food,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4199,FDL36,15.1,1,0.127334766,88.283,OUT010,1998-01-01,,Tier 3,Grocery Store,89.883,Food,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4200,NCA54,16.5,1,0.036641597,178.7318,OUT046,1997-01-01,Small,Tier 1,Supermarket Type1,1263.0226,Non-Consumables,26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4201,FDI38,13.35,2,0.014656564,208.5638,OUT045,2002-01-01,,Tier 2,Supermarket Type1,2277.7018,Food,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4202,FDG31,12.15,1,0.037864854,63.0826,OUT013,1987-01-01,High,Tier 3,Supermarket Type1,322.913,Food,36,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4203,FDA21,13.65,1,0.036016619,186.3924,OUT049,1999-01-01,Medium,Tier 1,Supermarket Type1,1295.6468,Food,24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4204,FDI09,20.75,2,0.12953868,240.288,OUT049,1999-01-01,Medium,Tier 1,Supermarket Type1,2396.88,Food,24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4205,FDI20,19.1,1,0.038531668,210.6586,OUT013,1987-01-01,High,Tier 3,Supermarket Type1,5487.5236,Food,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4206,DRI51,17.25,1,0.0,171.5764,OUT045,2002-01-01,,Tier 2,Supermarket Type1,4637.9628,Drinks,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4207,DRZ11,,2,0.112119359,123.0388,OUT027,1985-01-01,Medium,Tier 3,Supermarket Type3,1981.4208,Drinks,38,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4208,FDY07,,1,0.0,45.9402,OUT027,1985-01-01,Medium,Tier 3,Supermarket Type3,872.8638,Food,38,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4209,FDC58,10.195,1,0.041907414,43.8428,OUT013,1987-01-01,High,Tier 3,Supermarket Type1,175.7712,Food,36,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4210,NCC30,16.6,1,0.027556247,176.6344,OUT013,1987-01-01,High,Tier 3,Supermarket Type1,1962.7784,Non-Consumables,36,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4211,FDY03,17.6,2,0.076058484,111.8202,OUT013,1987-01-01,High,Tier 3,Supermarket Type1,2025.3636,Food,36,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
